station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LNS,2022-10-11 03:53,50.00,43.00,76.76,0.00,0.00,0.00,30.28,1025.20,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50.00,KLNS 110353Z AUTO 00000KT 10SM CLR 10/06 A3028 RMK AO2 SLP252 T01000061,null
LNS,2022-10-11 04:53,48.00,43.00,82.72,0.00,0.00,0.00,30.28,1025.30,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48.00,KLNS 110453Z AUTO 00000KT 10SM CLR 09/06 A3028 RMK AO2 SLP253 T00890061 402000028,null
LNS,2022-10-11 05:53,45.00,41.00,85.77,0.00,0.00,0.00,30.29,1025.50,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45.00,KLNS 110553Z AUTO 00000KT 10SM CLR 07/05 A3029 RMK AO2 SLP255 T00720050 10156 20072 53004,null
LNS,2022-10-11 06:53,45.00,42.10,89.49,0.00,0.00,0.00,30.29,1025.80,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45.00,KLNS 110653Z AUTO 00000KT 10SM CLR 07/06 A3029 RMK AO2 SLP258 T00720056,null
LNS,2022-10-11 07:53,46.00,43.00,89.20,0.00,0.00,0.00,30.29,1025.60,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46.00,KLNS 110753Z AUTO 00000KT 10SM CLR 08/06 A3029 RMK AO2 SLP256 T00780061,null
LNS,2022-10-11 08:53,43.00,39.90,88.71,0.00,0.00,0.00,30.30,1026.10,8.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.00,KLNS 110853Z AUTO 00000KT 8SM CLR 06/04 A3030 RMK AO2 SLP261 T00610044 53005,null
LNS,2022-10-11 09:53,44.10,41.00,88.77,0.00,0.00,0.00,30.32,1026.60,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.10,KLNS 110953Z 00000KT 10SM CLR 07/05 A3032 RMK AO2 SLP266 T00670050,null
LNS,2022-10-11 10:53,44.10,39.90,85.06,0.00,0.00,0.00,30.32,1026.80,9.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.10,KLNS 111053Z 00000KT 9SM CLR 07/04 A3032 RMK AO2 SLP268 T00670044,null
LNS,2022-10-11 11:53,43.00,39.90,88.71,0.00,0.00,0.00,30.34,1027.50,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.00,KLNS 111153Z 00000KT 7SM CLR 06/04 A3034 RMK AO2 SLP275 T00610044 10083 20044 52014,null
LNS,2022-10-11 12:53,50.00,45.00,82.86,0.00,0.00,0.00,30.36,1028.30,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50.00,KLNS 111253Z 00000KT 10SM CLR 10/07 A3036 RMK AO2 SLP283 T01000072,null
LNS,2022-10-11 13:53,55.90,46.90,71.69,290.00,3.00,0.00,30.37,1028.30,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.90,KLNS 111353Z 29003KT 10SM CLR 13/08 A3037 RMK AO2 SLP283 T01330083,null
LNS,2022-10-11 14:53,62.10,48.00,59.86,null,5.00,0.00,30.36,1028.10,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,62.10,KLNS 111453Z VRB05KT 10SM CLR 17/09 A3036 RMK AO2 SLP281 T01670089 50006,null
LNS,2022-10-11 15:53,66.00,48.00,52.22,280.00,5.00,0.00,30.35,1027.90,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66.00,KLNS 111553Z 28005KT 10SM CLR 19/09 A3035 RMK AO2 SLP279 T01890089,null
LNS,2022-10-11 16:53,69.10,48.00,46.92,230.00,4.00,0.00,30.34,1027.40,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,69.10,KLNS 111653Z 23004KT 10SM CLR 21/09 A3034 RMK AO2 SLP274 T02060089,null
LNS,2022-10-11 17:53,71.10,46.00,40.65,250.00,9.00,0.00,30.31,1026.50,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,71.10,KLNS 111753Z 25009KT 10SM CLR 22/08 A3031 RMK AO2 SLP265 T02170078 10217 20061 58016,null
LNS,2022-10-11 18:53,72.00,46.90,40.79,0.00,0.00,0.00,30.30,1025.90,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72.00,KLNS 111853Z 00000KT 10SM CLR 22/08 A3030 RMK AO2 SLP259 T02220083,null
LNS,2022-10-11 19:53,72.00,45.00,37.96,null,3.00,0.00,30.28,1025.40,10.00,null,FEW,null,null,null,7000.00,null,null,null,null,null,null,null,null,null,null,72.00,KLNS 111953Z VRB03KT 10SM FEW070 22/07 A3028 RMK AO2 SLP254 T02220072,null
LNS,2022-10-11 20:53,72.00,46.90,40.79,180.00,5.00,0.00,30.27,1025.20,10.00,null,FEW,null,null,null,7000.00,null,null,null,null,null,null,null,null,null,null,72.00,KLNS 112053Z 18005KT 10SM FEW070 22/08 A3027 RMK AO2 SLP252 T02220083 56013,null
LNS,2022-10-11 21:53,69.10,46.00,43.52,180.00,7.00,0.00,30.26,1024.80,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,69.10,KLNS 112153Z 18007KT 10SM CLR 21/08 A3026 RMK AO2 SLP248 T02060078,null
LNS,2022-10-11 22:53,64.00,46.00,51.93,180.00,5.00,0.00,30.27,1025.00,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,64.00,KLNS 112253Z 18005KT 10SM CLR 18/08 A3027 RMK AO2 SLP250 T01780078,null
LNS,2022-10-11 23:53,62.10,44.10,51.64,190.00,6.00,0.00,30.28,1025.40,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,62.10,KLNS 112353Z 19006KT 10SM CLR 17/07 A3028 RMK AO2 SLP254 T01670067 10228 20167 53002,null
LNS,2022-10-12 00:53,61.00,44.10,53.69,190.00,6.00,0.00,30.28,1025.40,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,61.00,KLNS 120053Z 19006KT 10SM CLR 16/07 A3028 RMK AO2 SLP254 T01610067,null
LNS,2022-10-12 01:53,57.00,44.10,61.95,0.00,0.00,0.00,30.29,1025.60,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,57.00,KLNS 120153Z 00000KT 10SM CLR 14/07 A3029 RMK AO2 SLP256 T01390067,null
LNS,2022-10-12 02:53,53.10,44.10,71.40,80.00,3.00,0.00,30.28,1025.40,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53.10,KLNS 120253Z 08003KT 10SM CLR 12/07 A3028 RMK AO2 SLP254 T01170067 50001,null
LNS,2022-10-12 03:53,51.10,44.10,76.86,0.00,0.00,0.00,30.28,1025.30,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51.10,KLNS 120353Z AUTO 00000KT 10SM CLR 11/07 A3028 RMK AO2 SLP253 T01060067,null
LNS,2022-10-12 04:53,48.90,44.10,83.42,0.00,0.00,0.00,30.28,1025.20,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48.90,KLNS 120453Z AUTO 00000KT 10SM CLR 09/07 A3028 RMK AO2 SLP252 T00940067 402280044,null
LNS,2022-10-12 05:53,48.90,44.10,83.42,0.00,0.00,0.00,30.28,1025.20,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48.90,KLNS 120553Z AUTO 00000KT 10SM CLR 09/07 A3028 RMK AO2 SLP252 T00940067 10167 20089 55001,null
LNS,2022-10-12 06:53,46.90,44.10,89.92,110.00,3.00,0.00,30.27,1024.90,8.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45.72,KLNS 120653Z AUTO 11003KT 8SM CLR 08/07 A3027 RMK AO2 SLP249 T00830067,null
LNS,2022-10-12 07:53,46.00,44.10,93.03,110.00,3.00,0.00,30.26,1024.60,9.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.69,KLNS 120753Z AUTO 11003KT 9SM CLR 08/07 A3026 RMK AO2 SLP246 T00780067,null
LNS,2022-10-12 08:53,44.10,42.10,92.62,110.00,3.00,0.00,30.25,1024.50,6.00,null,CLR,null,null,null,null,null,null,null,BR,null,null,null,null,null,null,42.52,KLNS 120853Z AUTO 11003KT 6SM BR CLR 07/06 A3025 RMK AO2 SLP245 T00670056 56008,null
LNS,2022-10-12 09:53,45.00,42.10,89.49,0.00,0.00,0.00,30.25,1024.50,6.00,null,CLR,null,null,null,null,null,null,null,BR,null,null,null,null,null,null,45.00,KLNS 120953Z 00000KT 6SM BR CLR 07/06 A3025 RMK AO2 SLP245 T00720056,null
LNS,2022-10-12 10:53,44.10,42.10,92.62,0.00,0.00,0.00,30.25,1024.50,6.00,null,CLR,null,null,null,null,null,null,null,BR,null,null,null,null,null,null,44.10,KLNS 121053Z 00000KT 6SM BR CLR 07/06 A3025 RMK AO2 SLP245 T00670056,null
LNS,2022-10-12 11:53,43.00,41.00,92.58,90.00,3.00,0.00,30.24,1024.10,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.26,KLNS 121153Z 09003KT 10SM CLR 06/05 A3024 RMK AO2 SLP241 T00610050 10094 20056 58005,null
LNS,2022-10-12 12:53,50.00,46.00,86.06,80.00,3.00,0.00,30.24,1024.00,9.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50.00,KLNS 121253Z 08003KT 9SM CLR 10/08 A3024 RMK AO2 SLP240 T01000078,null
LNS,2022-10-12 13:53,57.90,48.90,71.90,100.00,3.00,0.00,30.23,1023.70,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,57.90,KLNS 121353Z 10003KT 10SM CLR 14/09 A3023 RMK AO2 SLP237 T01440094,null
LNS,2022-10-12 14:53,64.00,51.10,62.85,200.00,11.00,0.00,30.22,1023.40,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,64.00,KLNS 121453Z 20011KT 10SM CLR 18/11 A3022 RMK AO2 SLP234 T01780106 58006,null
LNS,2022-10-12 15:53,66.90,52.00,58.74,170.00,9.00,0.00,30.20,1022.80,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66.90,KLNS 121553Z 17009KT 10SM CLR 19/11 A3020 RMK AO2 SLP228 T01940111,null
LNS,2022-10-12 16:53,69.10,51.10,52.67,180.00,12.00,0.00,30.18,1021.90,10.00,17.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,69.10,KLNS 121653Z 18012G17KT 10SM CLR 21/11 A3018 RMK AO2 SLP219 T02060106,null
LNS,2022-10-12 17:53,68.00,51.10,54.70,180.00,12.00,0.00,30.14,1020.70,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,68.00,KLNS 121753Z 18012KT 10SM CLR 20/11 A3014 RMK AO2 SLP207 T02000106 10206 20061 58026,null
LNS,2022-10-12 18:53,69.10,52.00,54.45,160.00,12.00,0.00,30.11,1019.50,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,69.10,KLNS 121853Z 16012KT 10SM CLR 21/11 A3011 RMK AO2 SLP195 T02060111,null
LNS,2022-10-12 19:53,66.90,51.10,56.82,160.00,12.00,0.00,30.09,1018.90,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66.90,KLNS 121953Z 16012KT 10SM CLR 19/11 A3009 RMK AO2 SLP189 T01940106,null
LNS,2022-10-12 20:53,66.90,50.00,54.54,180.00,12.00,0.00,30.07,1018.40,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66.90,KLNS 122053Z 18012KT 10SM CLR 19/10 A3007 RMK AO2 SLP184 T01940100 56023,null
LNS,2022-10-12 21:53,64.90,50.00,58.47,170.00,6.00,0.00,30.06,1017.90,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,64.90,KLNS 122153Z 17006KT 10SM CLR 18/10 A3006 RMK AO2 SLP179 T01830100,null
LNS,2022-10-12 22:53,63.00,51.10,65.09,160.00,5.00,0.00,30.06,1017.80,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,63.00,KLNS 122253Z 16005KT 10SM CLR 17/11 A3006 RMK AO2 SLP178 T01720106,null
LNS,2022-10-12 23:53,63.00,50.00,62.49,180.00,6.00,0.00,30.08,1018.70,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,63.00,KLNS 122353Z 18006KT 10SM CLR 17/10 A3008 RMK AO2 SLP187 T01720100 10206 20167 53002,null
LNS,2022-10-13 00:53,60.10,51.10,72.13,120.00,5.00,0.00,30.07,1018.10,10.00,null,SCT,null,null,null,4600.00,null,null,null,null,null,null,null,null,null,null,60.10,KLNS 130053Z 12005KT 10SM SCT046 16/11 A3007 RMK AO2 SLP181 T01560106,null
LNS,2022-10-13 01:53,60.10,52.00,74.57,120.00,4.00,0.00,30.05,1017.50,10.00,null,OVC,null,null,null,4200.00,null,null,null,null,null,null,null,null,null,null,60.10,KLNS 130153Z 12004KT 10SM OVC042 16/11 A3005 RMK AO2 SLP175 T01560111,null
LNS,2022-10-13 02:53,63.00,51.10,65.09,170.00,8.00,0.00,30.03,1016.80,10.00,null,OVC,null,null,null,4500.00,null,null,null,null,null,null,null,null,null,null,63.00,KLNS 130253Z 17008KT 10SM OVC045 17/11 A3003 RMK AO2 SLP168 T01720106 57017,null
LNS,2022-10-13 03:53,62.10,52.00,69.46,140.00,5.00,0.00,30.02,1016.40,10.00,null,OVC,null,null,null,4300.00,null,null,null,null,null,null,null,null,null,null,62.10,KLNS 130353Z AUTO 14005KT 10SM OVC043 17/11 A3002 RMK AO2 SLP164 T01670111,null
LNS,2022-10-13 04:53,62.10,53.10,72.33,170.00,6.00,0.00,30.00,1015.90,10.00,null,FEW,BKN,OVC,null,4800.00,6500.00,8000.00,null,null,null,null,null,null,null,null,62.10,KLNS 130453Z AUTO 17006KT 10SM FEW048 BKN065 OVC080 17/12 A3000 RMK AO2 SLP159 T01670117 402060056,null
LNS,2022-10-13 05:53,62.10,54.00,74.75,160.00,8.00,0.00,29.96,1014.50,10.00,null,SCT,OVC,null,null,6500.00,9000.00,null,null,null,null,null,null,null,null,null,62.10,KLNS 130553Z AUTO 16008KT 10SM SCT065 OVC090 17/12 A2996 RMK AO2 SLP145 T01670122 10172 20156 58023,null
LNS,2022-10-13 06:53,62.10,55.00,77.53,150.00,5.00,0.00,29.93,1013.50,10.00,null,OVC,null,null,null,5500.00,null,null,null,null,null,null,null,null,null,null,62.10,KLNS 130653Z AUTO 15005KT 10SM OVC055 17/13 A2993 RMK AO2 SLP135 T01670128,null
LNS,2022-10-13 07:53,62.10,55.90,80.11,150.00,7.00,0.00,29.91,1012.60,10.00,null,BKN,OVC,null,null,4700.00,6000.00,null,null,null,null,null,null,null,null,null,62.10,KLNS 130753Z AUTO 15007KT 10SM BKN047 OVC060 17/13 A2991 RMK AO2 SLP126 T01670133,null
LNS,2022-10-13 08:53,62.10,57.00,83.36,150.00,6.00,0.00,29.89,1012.00,10.00,null,BKN,OVC,null,null,4900.00,6000.00,null,null,null,null,null,null,null,null,null,62.10,KLNS 130853Z AUTO 15006KT 10SM BKN049 OVC060 17/14 A2989 RMK AO2 SLP120 T01670139 56024,null
LNS,2022-10-13 09:53,63.00,57.90,83.42,160.00,5.00,0.00,29.86,1011.20,10.00,null,FEW,BKN,OVC,null,4400.00,6500.00,8000.00,null,null,null,null,null,null,null,null,63.00,KLNS 130953Z 16005KT 10SM FEW044 BKN065 OVC080 17/14 A2986 RMK AO2 SLP112 T01720144,null
LNS,2022-10-13 10:53,63.00,57.90,83.42,160.00,8.00,T,29.84,1010.40,10.00,null,FEW,SCT,OVC,null,2900.00,6000.00,9500.00,null,-RA,null,null,null,null,null,null,63.00,KLNS 131053Z 16008KT 10SM -RA FEW029 SCT060 OVC095 17/14 A2984 RMK AO2 RAB10E20B48 SLP104 P0000 T01720144,null
LNS,2022-10-13 11:53,63.00,57.90,83.42,160.00,8.00,0.04,29.83,1009.80,10.00,null,FEW,BKN,OVC,null,5000.00,6500.00,8500.00,null,-RA,null,null,null,null,null,null,63.00,KLNS 131153Z 16008KT 10SM -RA FEW050 BKN065 OVC085 17/14 A2983 RMK AO2 RAE19B39 SLP098 P0004 60004 70004 T01720144 10178 20161 56022,null
LNS,2022-10-13 12:53,63.00,59.00,86.77,160.00,10.00,0.05,29.83,1009.90,3.00,null,FEW,OVC,null,null,4800.00,5500.00,null,null,-RA,null,null,null,null,null,null,63.00,KLNS 131253Z COR 16010KT 3SM -RA FEW048 OVC055 17/15 A2983 RMK AO2 SLP099 P0005 T01720150,null
LNS,2022-10-13 13:23,62.10,59.00,89.57,150.00,15.00,0.04,29.82,null,3.00,20.00,FEW,SCT,OVC,null,1000.00,5000.00,5500.00,null,-RA BR,null,null,null,null,null,null,62.10,KLNS 131323Z 15015G20KT 3SM -RA BR FEW010 SCT050 OVC055 17/15 A2982 RMK AO2 P0004 T01670150,null
LNS,2022-10-13 13:53,63.00,59.00,86.77,160.00,11.00,0.08,29.82,1009.60,6.00,null,SCT,OVC,null,null,1100.00,5500.00,null,null,-RA BR,null,null,null,null,null,null,63.00,KLNS 131353Z 16011KT 6SM -RA BR SCT011 OVC055 17/15 A2982 RMK AO2 SLP096 P0008 T01720150,null
LNS,2022-10-13 14:03,62.10,59.00,89.57,170.00,10.00,T,29.82,null,7.00,null,BKN,OVC,null,null,1300.00,5000.00,null,null,-RA,null,null,null,null,null,null,62.10,KLNS 131403Z 17010KT 7SM -RA BKN013 OVC050 17/15 A2982 RMK AO2 P0000 T01670150,null
LNS,2022-10-13 14:20,62.10,60.10,93.16,160.00,11.00,0.04,29.82,null,2.50,null,SCT,OVC,null,null,800.00,1300.00,null,null,RA BR,null,null,null,null,null,null,62.10,KLNS 131420Z 16011KT 2 1/2SM RA BR SCT008 OVC013 17/16 A2982 RMK AO2 P0004 T01670156,null
LNS,2022-10-13 14:33,63.00,60.10,90.25,160.00,9.00,0.06,29.82,null,3.00,null,BKN,OVC,null,null,800.00,1300.00,null,null,-RA BR,null,null,null,null,null,null,63.00,KLNS 131433Z 16009KT 3SM -RA BR BKN008 OVC013 17/16 A2982 RMK AO2 P0006 T01720156,null
LNS,2022-10-13 14:39,63.00,60.10,90.25,170.00,10.00,0.07,29.81,null,2.50,null,OVC,null,null,null,1100.00,null,null,null,RA BR,null,null,null,null,null,null,63.00,KLNS 131439Z 17010KT 2 1/2SM RA BR OVC011 17/16 A2981 RMK AO2 P0007 T01720156,null
LNS,2022-10-13 14:46,63.00,60.10,90.25,170.00,10.00,0.08,29.81,null,2.00,null,OVC,null,null,null,900.00,null,null,null,RA BR,null,null,null,null,null,null,63.00,KLNS 131446Z 17010KT 2SM RA BR OVC009 17/16 A2981 RMK AO2 P0008 T01720156,null
LNS,2022-10-13 14:53,63.00,60.10,90.25,160.00,10.00,0.09,29.81,1009.20,2.00,null,BKN,OVC,null,null,900.00,1400.00,null,null,-RA BR,null,null,null,null,null,null,63.00,KLNS 131453Z 16010KT 2SM -RA BR BKN009 OVC014 17/16 A2981 RMK AO2 SLP092 P0009 60022 T01720156 58006,null
LNS,2022-10-13 15:26,63.00,60.10,90.25,170.00,10.00,0.03,29.80,null,6.00,null,BKN,BKN,OVC,null,700.00,1300.00,2400.00,null,-RA BR,null,null,null,null,null,null,63.00,KLNS 131526Z 17010KT 6SM -RA BR BKN007 BKN013 OVC024 17/16 A2980 RMK AO2 P0003 T01720156,null
LNS,2022-10-13 15:53,63.00,60.10,90.25,170.00,9.00,0.03,29.79,1008.60,10.00,null,OVC,null,null,null,900.00,null,null,null,null,null,null,null,null,null,null,63.00,KLNS 131553Z 17009KT 10SM OVC009 17/16 A2979 RMK AO2 RAE31 CIG 006V014 SLP086 P0003 T01720156,null
LNS,2022-10-13 16:53,66.00,62.10,87.24,180.00,9.00,0.00,29.76,1007.70,10.00,null,OVC,null,null,null,1000.00,null,null,null,null,null,null,null,null,null,null,66.00,KLNS 131653Z 18009KT 10SM OVC010 19/17 A2976 RMK AO2 CIG 006V012 SLP077 T01890167,null
LNS,2022-10-13 17:22,66.00,62.10,87.24,190.00,13.00,0.00,29.76,null,10.00,null,OVC,null,null,null,900.00,null,null,null,null,null,null,null,null,null,null,66.00,KLNS 131722Z 19013KT 10SM OVC009 19/17 A2976 RMK AO2 T01890167,null
LNS,2022-10-13 17:51,66.20,62.60,88.18,190.00,8.00,0.01,29.75,null,10.00,17.00,OVC,null,null,null,1000.00,null,null,null,-RA,null,null,null,null,null,null,66.20,KLNS 131751Z 19008G17KT 10SM -RA OVC010 19/17 A2975 RMK AO2 RAB48 P0001,null
LNS,2022-10-13 17:53,66.00,62.10,87.24,200.00,8.00,0.01,29.75,1007.40,10.00,null,OVC,null,null,null,1000.00,null,null,null,-RA,null,null,null,null,null,null,66.00,KLNS 131753Z 20008KT 10SM -RA OVC010 19/17 A2975 RMK AO2 RAB48 SLP074 P0001 60026 T01890167 10189 20167 55013,null
LNS,2022-10-13 18:53,66.00,63.00,90.05,200.00,4.00,0.11,29.73,1006.70,10.00,null,BKN,OVC,null,null,1000.00,2300.00,null,null,null,null,null,null,null,null,null,66.00,KLNS 131853Z 20004KT 10SM BKN010 OVC023 19/17 A2973 RMK AO2 SLP067 P0011 T01890172,null
LNS,2022-10-13 19:48,66.20,64.40,93.92,160.00,6.00,0.04,29.72,null,8.00,null,SCT,OVC,null,null,1200.00,6000.00,null,null,-RA,null,null,null,null,null,null,66.20,KLNS 131948Z 16006KT 8SM -RA SCT012 OVC060 19/18 A2972 RMK AO2 RAB1859 P0004,null
LNS,2022-10-13 19:53,66.90,63.00,87.28,150.00,7.00,0.04,29.71,1006.00,6.00,null,SCT,OVC,null,null,1200.00,6000.00,null,null,-RA BR,null,null,null,null,null,null,66.90,KLNS 131953Z 15007KT 6SM -RA BR SCT012 OVC060 19/17 A2971 RMK AO2 RAB1859 SLP060 P0004 T01940172,null
LNS,2022-10-13 20:28,66.90,64.00,90.40,190.00,4.00,T,29.72,null,10.00,null,BKN,BKN,OVC,null,1000.00,1300.00,6000.00,null,null,null,null,null,null,null,null,66.90,KLNS 132028Z 19004KT 10SM BKN010 BKN013 OVC060 19/18 A2972 RMK AO2 RAE19 CIG 007V011 P0000 T01940178,null
LNS,2022-10-13 20:53,66.90,64.00,90.40,260.00,5.00,T,29.72,1006.30,10.00,null,OVC,null,null,null,1300.00,null,null,null,null,null,null,null,null,null,null,66.90,KLNS 132053Z 26005KT 10SM OVC013 19/18 A2972 RMK AO2 RAE19 SLP063 P0000 60015 T01940178 55004,null
LNS,2022-10-13 21:18,66.90,64.00,90.40,190.00,4.00,0.00,29.72,null,10.00,null,SCT,BKN,OVC,null,1200.00,2800.00,4700.00,null,null,null,null,null,null,null,null,66.90,KLNS 132118Z 19004KT 10SM SCT012 BKN028 OVC047 19/18 A2972 RMK AO2 T01940178,null
LNS,2022-10-13 21:27,66.90,64.00,90.40,210.00,3.00,0.00,29.72,null,10.00,null,FEW,SCT,OVC,null,1500.00,3000.00,4700.00,null,null,null,null,null,null,null,null,66.90,KLNS 132127Z 21003KT 10SM FEW015 SCT030 OVC047 19/18 A2972 RMK AO2 T01940178,null
LNS,2022-10-13 21:53,66.90,63.00,87.28,270.00,4.00,0.00,29.73,1006.50,10.00,null,SCT,BKN,OVC,null,3800.00,4500.00,11000.00,null,null,null,null,null,null,null,null,66.90,KLNS 132153Z 27004KT 10SM SCT038 BKN045 OVC110 19/17 A2973 RMK AO2 SLP065 T01940172,null
LNS,2022-10-13 22:53,61.00,55.90,83.29,290.00,4.00,0.00,29.75,1007.10,10.00,null,OVC,null,null,null,3600.00,null,null,null,null,null,null,null,null,null,null,61.00,KLNS 132253Z 29004KT 10SM OVC036 16/13 A2975 RMK AO2 SLP071 T01610133,null
LNS,2022-10-13 23:53,61.00,57.00,86.67,0.00,0.00,T,29.77,1008.10,10.00,null,OVC,null,null,null,4400.00,null,null,null,-RA,null,null,null,null,null,null,61.00,KLNS 132353Z 00000KT 10SM -RA OVC044 16/14 A2977 RMK AO2 RAB20 SLP081 P0000 60015 T01610139 10194 20161 53018,null
LNS,2022-10-14 00:53,60.10,57.00,89.48,290.00,4.00,0.01,29.79,1008.80,10.00,null,OVC,null,null,null,4800.00,null,null,null,-RA,null,null,null,null,null,null,60.10,KLNS 140053Z 29004KT 10SM -RA OVC048 16/14 A2979 RMK AO2 SLP088 P0001 T01560139,null
LNS,2022-10-14 01:53,57.90,53.10,84.00,350.00,6.00,0.01,29.82,1009.50,8.00,null,OVC,null,null,null,5000.00,null,null,null,-RA,null,null,null,null,null,null,57.90,KLNS 140153Z 35006KT 8SM -RA OVC050 14/12 A2982 RMK AO2 SLP095 P0001 T01440117,null
LNS,2022-10-14 02:53,55.90,51.10,83.88,360.00,7.00,0.04,29.82,1009.80,10.00,null,FEW,OVC,null,null,3200.00,5500.00,null,null,null,null,null,null,null,null,null,55.90,KLNS 140253Z 36007KT 10SM FEW032 OVC055 13/11 A2982 RMK AO2 RAE50 SLP098 P0004 60006 T01330106 51017,null
LNS,2022-10-14 03:53,55.90,51.10,83.88,330.00,6.00,T,29.85,1010.50,10.00,null,OVC,null,null,null,6000.00,null,null,null,null,null,null,null,null,null,null,55.90,KLNS 140353Z AUTO 33006KT 10SM OVC060 13/11 A2985 RMK AO2 RAB0254E26 SLP105 P0000 T01330106,null
LNS,2022-10-14 04:53,55.00,52.00,89.59,300.00,3.00,0.02,29.87,1011.20,9.00,null,OVC,null,null,null,6500.00,null,null,null,-RA,null,null,null,null,null,null,55.00,KLNS 140453Z AUTO 30003KT 9SM -RA OVC065 13/11 A2987 RMK AO2 RAB0356 SLP112 P0002 T01280111 401940128,null
LNS,2022-10-14 05:53,54.00,50.00,86.29,30.00,3.00,0.02,29.85,1010.70,10.00,null,OVC,null,null,null,7500.00,null,null,null,-RA,null,null,null,null,null,null,54.00,KLNS 140553Z AUTO 03003KT 10SM -RA OVC075 12/10 A2985 RMK AO2 SLP107 P0002 60010 T01220100 10161 20122 50008,null
LNS,2022-10-14 06:53,54.00,51.10,89.88,0.00,0.00,0.01,29.85,1010.70,10.00,null,OVC,null,null,null,9000.00,null,null,null,null,null,null,null,null,null,null,54.00,KLNS 140653Z AUTO 00000KT 10SM OVC090 12/11 A2985 RMK AO2 RAE30 SLP107 P0001 T01220106,null
LNS,2022-10-14 07:53,53.10,51.10,92.89,310.00,4.00,0.00,29.84,1010.40,10.00,null,OVC,null,null,null,9500.00,null,null,null,null,null,null,null,null,null,null,53.10,KLNS 140753Z AUTO 31004KT 10SM OVC095 12/11 A2984 RMK AO2 SLP104 T01170106,null
